symbol,date,type,value,adjust_factor
000338.SZ,2024-06-28,dividend,0.29300000000000004,1.0
000338.SZ,2024-10-18,dividend,0.372,1.0
000338.SZ,2025-07-25,dividend,0.34700000000000003,1.0
000338.SZ,2025-10-24,dividend,0.358,1.0
000400.SZ,1998-10-23,dividend,0.2,1.0
000400.SZ,1999-03-24,split,0.5,0.6666666666666666
000400.SZ,2000-04-21,split,0.6,0.625
000400.SZ,2001-06-06,dividend,0.2,1.0
000400.SZ,2002-06-20,dividend,0.2,1.0
000400.SZ,2003-07-04,dividend,0.1,1.0
000400.SZ,2004-07-29,dividend,0.12,1.0
000400.SZ,2005-07-27,dividend,0.12,1.0
000400.SZ,2008-07-11,dividend,0.1,1.0
000400.SZ,2011-07-08,dividend,0.1,1.0
000400.SZ,2012-06-15,dividend,0.1,1.0
000400.SZ,2013-05-14,dividend,0.1,1.0
000400.SZ,2013-05-14,split,0.3,0.7692307692307692
000400.SZ,2014-06-17,dividend,0.1,1.0
000400.SZ,2014-06-17,split,0.5,0.6666666666666666
000400.SZ,2015-07-15,dividend,0.1,1.0
000400.SZ,2016-06-24,dividend,0.1,1.0
000400.SZ,2017-07-06,dividend,0.1,1.0
000400.SZ,2018-06-14,dividend,0.02,1.0
000400.SZ,2019-06-27,dividend,0.048,1.0
000400.SZ,2020-06-19,dividend,0.06,1.0
000400.SZ,2021-06-16,dividend,0.1,1.0
000400.SZ,2022-06-29,dividend,0.1,1.0
000400.SZ,2023-06-20,dividend,0.13999999999999999,1.0
000400.SZ,2024-06-13,dividend,0.296,1.0
000400.SZ,2024-10-24,dividend,0.186,1.0
000400.SZ,2025-01-10,dividend,0.08299999999999999,1.0
000400.SZ,2025-07-09,dividend,0.15,1.0
000400.SZ,2025-10-17,dividend,0.238,1.0
000408.SZ,1997-05-16,split,0.1,0.9090909090909091
000408.SZ,1997-09-09,split,0.6,0.625
000408.SZ,2000-08-15,dividend,0.3,1.0
000408.SZ,2002-08-29,dividend,0.02,1.0
000408.SZ,2008-05-30,split,0.8,0.5555555555555556
000408.SZ,2017-11-14,dividend,0.3,1.0
000408.SZ,2022-08-19,dividend,1.8980000000000001,1.0
000408.SZ,2023-04-13,dividend,0.96,1.0
000408.SZ,2023-08-24,dividend,0.8,1.0
000408.SZ,2024-04-19,dividend,0.8,1.0
000408.SZ,2024-09-05,dividend,0.26,1.0
000408.SZ,2025-09-05,dividend,1.0,1.0
000408.SZ,2026-04-17,dividend,1.5,1.0
000423.SZ,1996-10-22,split,0.3,0.7692307692307692
000423.SZ,1997-11-07,split,0.4923,0.6701065469409636
000423.SZ,2000-04-13,dividend,0.2,1.0
000423.SZ,2000-04-13,split,0.2,0.8333333333333334
000423.SZ,2001-05-11,dividend,0.2,1.0
000423.SZ,2001-05-11,split,0.3,0.7692307692307692
000423.SZ,2002-05-31,dividend,0.2,1.0
000423.SZ,2003-07-10,dividend,0.25,1.0
000423.SZ,2004-06-17,dividend,0.05,1.0
000423.SZ,2004-06-17,split,0.5,0.6666666666666666
000423.SZ,2005-08-12,dividend,0.2,1.0
000423.SZ,2006-07-26,dividend,0.2,1.0
000423.SZ,2007-05-31,dividend,0.2,1.0
000423.SZ,2008-08-28,dividend,0.2,1.0
000423.SZ,2009-09-04,dividend,0.16,1.0
000423.SZ,2010-07-23,dividend,0.35,1.0
000423.SZ,2011-08-12,dividend,0.3,1.0
000423.SZ,2012-08-10,dividend,0.3,1.0
000423.SZ,2013-08-06,dividend,0.7,1.0
000423.SZ,2014-08-05,dividend,0.7,1.0
000423.SZ,2015-08-07,dividend,0.8,1.0
000423.SZ,2016-07-22,dividend,0.8,1.0
000423.SZ,2017-07-18,dividend,0.9,1.0
000423.SZ,2018-08-09,dividend,0.9,1.0
000423.SZ,2019-08-15,dividend,1.0095303,1.0
000423.SZ,2020-07-16,dividend,0.20311949999999998,1.0
000423.SZ,2021-08-20,dividend,0.3046793,1.0
000423.SZ,2022-08-23,dividend,0.6601386,1.0
000423.SZ,2023-06-21,dividend,1.1780936,1.0
000423.SZ,2024-06-12,dividend,1.7841902,1.0
000423.SZ,2024-09-10,dividend,1.146693,1.0
000423.SZ,2025-06-05,dividend,1.2729896,1.0
000423.SZ,2025-09-03,dividend,1.2700919000000002,1.0
000423.SZ,2026-05-25,dividend,1.4354904,1.029853489448918
000425.SZ,1997-06-17,dividend,0.2,1.0
000425.SZ,1997-06-17,split,0.3,0.7692307692307692
000425.SZ,1998-07-29,dividend,0.27,1.0
000425.SZ,2000-05-17,split,1.0,0.5
000425.SZ,2001-04-23,dividend,0.08,1.0
000425.SZ,2001-04-23,split,0.3,0.7692307692307692
000425.SZ,2002-06-20,dividend,0.05,1.0
000425.SZ,2003-06-17,dividend,0.04,1.0
000425.SZ,2003-06-17,split,0.1,0.9090909090909091
000425.SZ,2004-07-14,dividend,0.1,1.0
000425.SZ,2008-07-11,dividend,0.06,1.0
000425.SZ,2010-04-20,dividend,0.33405,1.0
000425.SZ,2012-07-11,dividend,0.25,1.0
000425.SZ,2013-06-07,dividend,0.13,1.0
000425.SZ,2014-07-04,dividend,0.1,1.0
000425.SZ,2015-06-17,dividend,0.06,1.0
000425.SZ,2015-09-23,split,2.0,0.3333333333333333
000425.SZ,2017-06-07,dividend,0.015,1.0
000425.SZ,2018-05-30,dividend,0.04,1.0
000425.SZ,2019-06-27,dividend,0.06,1.0
000425.SZ,2020-07-03,dividend,0.06,1.0
000425.SZ,2021-07-14,dividend,0.1,1.0
000425.SZ,2022-09-28,dividend,0.22999999999999998,1.0
000425.SZ,2023-06-14,dividend,0.15,1.0
000425.SZ,2024-07-03,dividend,0.18,1.0
000425.SZ,2025-07-09,dividend,0.18,1.0
000513.SZ,1994-05-26,split,0.3,0.7692307692307692
000513.SZ,1995-07-11,dividend,0.3,1.0
000513.SZ,1996-07-30,dividend,0.2,1.0
000513.SZ,1997-09-04,split,0.24298999999999998,0.8045117016227
000513.SZ,1999-07-23,dividend,0.05,1.0
000513.SZ,2002-07-30,dividend,0.03,1.0
000513.SZ,2003-06-26,dividend,0.1,1.0
000513.SZ,2004-04-27,dividend,0.1,1.0
000513.SZ,2005-08-03,dividend,0.15,1.0
000513.SZ,2008-05-16,dividend,0.5,1.0
000513.SZ,2009-06-30,dividend,0.1,1.0
000513.SZ,2010-05-24,dividend,0.15,1.0
000513.SZ,2011-05-26,dividend,0.1,1.0
000513.SZ,2012-06-08,dividend,0.5,1.0
000513.SZ,2013-07-18,dividend,0.5,1.0
000513.SZ,2014-07-25,dividend,0.5,1.0
000513.SZ,2015-08-14,dividend,0.1,1.0
000513.SZ,2015-08-14,split,0.3,0.7692307692307692
000513.SZ,2016-06-15,dividend,0.5,1.0
000513.SZ,2017-07-07,dividend,0.5,1.0
000513.SZ,2017-07-07,split,0.3,0.7692307692307692
000513.SZ,2018-06-22,dividend,2.0,1.0
000513.SZ,2018-06-22,split,0.3,0.7692307692307692
000513.SZ,2019-07-03,dividend,1.2,1.0
000513.SZ,2019-07-03,split,0.3,0.7692307692307692
000513.SZ,2020-06-04,dividend,1.1500552000000002,1.0
000513.SZ,2021-06-01,dividend,1.25,1.0
000513.SZ,2022-05-31,dividend,1.3,1.0
000513.SZ,2023-07-04,dividend,1.6,1.0
000513.SZ,2024-07-08,dividend,1.35,1.0
000513.SZ,2025-06-13,dividend,1.1,1.0
000519.SZ,1994-05-17,dividend,0.1,1.0
000519.SZ,1994-05-17,split,0.2,0.8333333333333334
000519.SZ,1995-06-27,dividend,0.1,1.0
000519.SZ,1997-06-11,split,0.2,0.8333333333333334
000519.SZ,2000-05-30,split,0.8,0.5555555555555556
000519.SZ,2001-07-11,dividend,0.094,1.0
000519.SZ,2003-06-24,dividend,0.1,1.0
000519.SZ,2006-07-07,split,0.4,0.7142857142857143
000519.SZ,2015-07-02,dividend,0.06,1.0
000519.SZ,2015-07-02,split,0.4,0.7142857142857143
000519.SZ,2019-06-20,dividend,0.040999999999999995,1.0
000519.SZ,2020-05-28,dividend,0.045,1.0
000519.SZ,2022-07-06,dividend,0.05,1.0
000519.SZ,2023-06-21,dividend,0.05500000000000001,1.0
000519.SZ,2024-06-28,dividend,0.05500000000000001,1.0
000537.SZ,1994-06-30,dividend,0.04,1.0
000537.SZ,1994-06-30,split,0.1,0.9090909090909091
000537.SZ,1995-06-13,dividend,0.16,1.0
000537.SZ,1996-07-24,dividend,0.11000000000000001,1.0
000537.SZ,1998-08-19,dividend,0.178,1.0
000537.SZ,1999-06-21,dividend,0.08,1.0
000537.SZ,1999-06-21,split,0.2,0.8333333333333334
000537.SZ,2000-03-23,split,0.2,0.8333333333333334
000537.SZ,2001-04-12,dividend,0.05,1.0
000537.SZ,2001-04-12,split,0.9,0.5263157894736842
000537.SZ,2002-08-14,dividend,0.06999999999999999,1.0
000537.SZ,2017-07-07,dividend,0.06,1.0
000537.SZ,2018-06-07,dividend,0.13,1.0
000537.SZ,2019-07-09,dividend,0.13,1.0
000537.SZ,2020-07-10,dividend,0.3,1.0
000537.SZ,2021-07-13,dividend,0.25,1.0
000537.SZ,2022-07-05,dividend,0.1,1.0
000537.SZ,2023-06-06,dividend,0.1,1.0
000537.SZ,2024-07-09,dividend,0.18,1.0
000537.SZ,2025-06-25,dividend,0.2,1.0
000537.SZ,2025-10-28,dividend,0.045,1.0
000538.SZ,1994-04-14,dividend,0.05,1.0
000538.SZ,1994-04-14,split,0.1,0.9090909090909091
000538.SZ,1995-11-08,dividend,0.06999999999999999,1.0
000538.SZ,1995-11-08,split,0.2,0.8333333333333334
000538.SZ,1996-06-19,dividend,0.125,1.0
000538.SZ,1997-06-25,dividend,0.128,1.0
000538.SZ,1998-06-23,dividend,0.13,1.0
000538.SZ,1999-09-27,dividend,0.03,1.0
000538.SZ,1999-09-27,split,0.5,0.6666666666666666
000538.SZ,2000-06-06,dividend,0.13999999999999999,1.0
000538.SZ,2001-06-21,dividend,0.1,1.0
000538.SZ,2002-05-20,dividend,0.2,1.0
000538.SZ,2003-05-20,dividend,0.32,1.0
000538.SZ,2004-06-18,dividend,0.45,1.0
000538.SZ,2004-06-18,split,0.3,0.7692307692307692
000538.SZ,2005-06-07,dividend,0.35,1.0
000538.SZ,2005-06-07,split,0.2,0.8333333333333334
000538.SZ,2006-07-13,dividend,0.15,1.0
000538.SZ,2006-07-13,split,0.5,0.6666666666666666
000538.SZ,2007-07-13,dividend,0.1,1.0
000538.SZ,2008-07-16,dividend,0.1,1.0
000538.SZ,2009-06-26,dividend,0.3,1.0
000538.SZ,2010-07-16,dividend,0.2,1.0
000538.SZ,2010-07-16,split,0.3,0.7692307692307692
000538.SZ,2011-07-07,dividend,0.1,1.0
000538.SZ,2012-06-15,dividend,0.16,1.0
000538.SZ,2013-06-14,dividend,0.45,1.0
000538.SZ,2014-05-28,dividend,0.5,1.0
000538.SZ,2014-05-28,split,0.5,0.6666666666666666
000538.SZ,2015-07-22,dividend,0.5,1.0
000538.SZ,2016-06-15,dividend,0.6,1.0
000538.SZ,2017-07-18,dividend,0.8,1.0
000538.SZ,2018-07-06,dividend,1.5,1.0
000538.SZ,2019-06-05,dividend,2.0001254,1.0
000538.SZ,2020-06-05,dividend,3.0,1.0
000538.SZ,2021-06-07,dividend,3.9,1.0
000538.SZ,2022-05-05,dividend,1.6,1.0
000538.SZ,2022-05-05,split,0.4,0.7142857142857143
000538.SZ,2023-05-19,dividend,1.52,1.0
000538.SZ,2024-05-10,dividend,2.077,1.0
000538.SZ,2025-04-30,dividend,1.185,1.0
000538.SZ,2026-04-30,dividend,1.583,1.0307575728136475
000559.SZ,1995-06-27,dividend,0.2,1.0
000559.SZ,1995-06-27,split,0.1,0.9090909090909091
000559.SZ,1996-07-03,dividend,0.16999999999999998,1.0
000559.SZ,1996-07-03,split,0.1,0.9090909090909091
000559.SZ,1997-07-08,dividend,0.08,1.0
000559.SZ,1997-07-08,split,0.2,0.8333333333333334
000559.SZ,1999-01-12,split,0.3,0.7692307692307692
000559.SZ,1999-06-01,dividend,0.24,1.0
000559.SZ,2001-04-17,dividend,0.18266,1.0
000559.SZ,2001-04-17,split,0.18266,0.8455515532782033
000559.SZ,2002-06-26,dividend,0.4,1.0
000559.SZ,2003-05-27,dividend,0.2,1.0
000559.SZ,2004-04-20,dividend,0.2,1.0
000559.SZ,2004-10-15,split,1.0,0.5
000559.SZ,2005-04-29,dividend,0.1,1.0
000559.SZ,2005-04-29,split,0.4,0.7142857142857143
000559.SZ,2006-06-23,dividend,0.05,1.0
000559.SZ,2007-04-30,dividend,0.2,1.0
000559.SZ,2008-04-16,dividend,0.12,1.0
000559.SZ,2009-06-11,dividend,0.1,1.0
000559.SZ,2010-07-27,dividend,0.1,1.0
000559.SZ,2011-05-25,dividend,0.3,1.0
000559.SZ,2011-05-25,split,0.3,0.7692307692307692
000559.SZ,2012-06-06,dividend,0.3,1.0
000559.SZ,2013-05-31,dividend,0.24,1.0
000559.SZ,2014-06-09,dividend,0.1,1.0
000559.SZ,2014-06-09,split,0.2,0.8333333333333334
000559.SZ,2015-04-29,dividend,0.3,1.0
000559.SZ,2015-04-29,split,0.2,0.8333333333333334
000559.SZ,2016-05-04,dividend,0.25,1.0
000559.SZ,2017-05-11,dividend,0.1,1.0
000559.SZ,2017-05-11,split,0.2,0.8333333333333334
000559.SZ,2018-05-09,dividend,0.2,1.0
000559.SZ,2019-05-17,dividend,0.2,1.0
000559.SZ,2020-05-28,dividend,0.06,1.0
000559.SZ,2021-07-08,dividend,0.2,1.0
000559.SZ,2022-06-02,dividend,0.18,1.0
000559.SZ,2023-05-16,dividend,0.27,1.0
000559.SZ,2024-06-18,dividend,0.15,1.0
000559.SZ,2025-06-10,dividend,0.18,1.0
000559.SZ,2026-05-19,dividend,0.2,1.0111607142857142
000563.SZ,1994-07-06,dividend,0.1,1.0
000563.SZ,1994-07-06,split,0.2,0.8333333333333334
000563.SZ,1995-08-30,dividend,0.4,1.0
000563.SZ,1996-08-14,dividend,0.13,1.0
000563.SZ,1997-08-19,dividend,0.15,1.0
000563.SZ,1998-08-18,dividend,0.134,1.0
000563.SZ,1999-06-09,split,0.8,0.5555555555555556
000563.SZ,2001-07-12,dividend,0.1,1.0
000563.SZ,2002-05-17,dividend,0.05,1.0
000563.SZ,2009-05-20,dividend,0.03,1.0
000563.SZ,2010-07-16,dividend,0.05,1.0
000563.SZ,2011-04-06,dividend,0.05,1.0
000563.SZ,2012-06-27,dividend,0.06,1.0
000563.SZ,2013-07-11,dividend,0.034999999999999996,1.0
000563.SZ,2013-07-11,split,1.1,0.47619047619047616
000563.SZ,2014-06-20,dividend,0.03,1.0
000563.SZ,2015-06-25,dividend,0.03,1.0
000563.SZ,2016-04-06,dividend,0.03,1.0
000563.SZ,2016-04-06,split,1.0,0.5
000563.SZ,2017-05-17,dividend,0.02,1.0
000563.SZ,2018-05-23,dividend,0.02,1.0
000563.SZ,2019-06-21,dividend,0.02,1.0
000563.SZ,2020-06-19,dividend,0.03,1.0
000563.SZ,2021-06-22,dividend,0.03,1.0
000563.SZ,2022-05-31,dividend,0.03,1.0
000563.SZ,2023-06-09,dividend,0.03,1.0
000563.SZ,2024-05-28,dividend,0.06999999999999999,1.0
000563.SZ,2024-10-23,dividend,0.01,1.0
000563.SZ,2024-12-13,dividend,0.03,1.0
000563.SZ,2025-06-04,dividend,0.05,1.0
000563.SZ,2025-10-22,dividend,0.01,1.0
000563.SZ,2025-12-16,dividend,0.02,1.0
000563.SZ,2026-04-28,dividend,0.06,1.0188679245283019
000568.SZ,1995-05-30,dividend,0.85,1.0
000568.SZ,1995-05-30,split,0.3,0.7692307692307692
000568.SZ,1995-12-04,split,0.5,0.6666666666666666
000568.SZ,1996-07-10,dividend,0.6,1.0
000568.SZ,1997-02-25,split,0.6,0.625
000568.SZ,1997-05-09,dividend,0.5,1.0
000568.SZ,1997-05-09,split,0.2,0.8333333333333334
000568.SZ,1998-04-01,dividend,0.3,1.0
000568.SZ,1998-04-01,split,0.3,0.7692307692307692
000568.SZ,2000-06-23,dividend,0.45999999999999996,1.0
000568.SZ,2001-11-20,dividend,0.25,1.0
000568.SZ,2002-10-28,dividend,0.15,1.0
000568.SZ,2003-07-10,split,0.6,0.625
000568.SZ,2003-12-23,dividend,0.06,1.0
000568.SZ,2005-07-13,dividend,0.04,1.0
000568.SZ,2006-07-07,dividend,0.04,1.0
000568.SZ,2007-08-23,dividend,0.35,1.0
000568.SZ,2008-05-20,dividend,0.5599999999999999,1.0
000568.SZ,2008-05-20,split,0.6,0.625
000568.SZ,2009-06-30,dividend,0.65,1.0
000568.SZ,2010-07-20,dividend,0.75,1.0
000568.SZ,2011-07-08,dividend,1.0,1.0
000568.SZ,2012-07-13,dividend,1.4,1.0
000568.SZ,2013-07-31,dividend,1.8,1.0
000568.SZ,2014-08-20,dividend,1.25,1.0
000568.SZ,2015-08-21,dividend,0.8,1.0
000568.SZ,2016-08-12,dividend,0.8,1.0
000568.SZ,2017-06-19,dividend,0.96,1.0
000568.SZ,2018-07-16,dividend,1.25,1.0
000568.SZ,2019-08-22,dividend,1.55,1.0
000568.SZ,2020-08-24,dividend,1.59,1.0
000568.SZ,2021-08-20,dividend,2.051,1.0
000568.SZ,2022-08-26,dividend,3.2439999999999998,1.0
000568.SZ,2023-08-28,dividend,4.225,1.0
000568.SZ,2024-08-23,dividend,5.400078,1.0
000568.SZ,2025-01-24,dividend,1.358,1.0
000568.SZ,2025-08-08,dividend,4.5920000000000005,1.0
000568.SZ,2026-01-30,dividend,1.358,1.0
000582.SZ,1996-06-11,dividend,0.18,1.0
000582.SZ,1996-06-11,split,0.1,0.9090909090909091
000582.SZ,1997-05-21,split,1.0,0.5
000582.SZ,1999-04-27,dividend,0.2,1.0
000582.SZ,2001-08-07,dividend,0.05,1.0
000582.SZ,2015-05-11,dividend,0.072,1.0
000582.SZ,2016-06-06,dividend,0.062,1.0
000582.SZ,2017-05-22,dividend,0.13899999999999998,1.0
000582.SZ,2017-05-22,split,0.3,0.7692307692307692
000582.SZ,2018-05-04,dividend,0.11499999999999999,1.0
000582.SZ,2019-06-10,dividend,0.11421010000000001,1.0
000582.SZ,2020-06-16,dividend,0.177,1.0
000582.SZ,2021-06-01,dividend,0.1860864,1.0
000582.SZ,2022-05-20,dividend,0.184,1.0
000582.SZ,2023-05-17,dividend,0.173,1.0
000582.SZ,2024-06-06,dividend,0.1952779,1.0
000582.SZ,2024-11-22,dividend,0.15100039999999998,1.0
000582.SZ,2025-05-28,dividend,0.0469999,1.0
000582.SZ,2025-10-22,dividend,0.0809999,1.0
000582.SZ,2026-05-27,dividend,0.08,1.0065040650406505
000591.SZ,1996-06-17,dividend,0.18,1.0
000591.SZ,1997-07-24,dividend,0.25,1.0
000591.SZ,1998-06-29,split,0.2,0.8333333333333334
000591.SZ,1999-10-27,split,0.2,0.8333333333333334
000591.SZ,2001-06-19,dividend,0.125,1.0
000591.SZ,2002-05-22,split,0.1,0.9090909090909091
000591.SZ,2008-05-09,split,0.5,0.6666666666666666
000591.SZ,2011-05-25,dividend,0.1,1.0
000591.SZ,2011-05-25,split,0.4,0.7142857142857143
000591.SZ,2014-06-12,dividend,0.04,1.0
000591.SZ,2017-06-05,dividend,0.052000000000000005,1.0
000591.SZ,2017-06-05,split,1.2,0.45454545454545453
000591.SZ,2018-06-06,dividend,0.073,1.0
000591.SZ,2019-06-18,dividend,0.10400000000000001,1.0
000591.SZ,2020-07-06,dividend,0.11000000000000001,1.0
000591.SZ,2021-07-21,dividend,0.124,1.0
000591.SZ,2022-10-26,dividend,0.10900000000000001,1.0
000591.SZ,2023-06-28,dividend,0.128,1.0
000591.SZ,2024-07-05,dividend,0.145839,1.0
000591.SZ,2025-01-06,dividend,0.05694900000000001,1.0
000591.SZ,2025-07-11,dividend,0.055988899999999994,1.0
000591.SZ,2026-01-08,dividend,0.0631238,1.0
000596.SZ,1997-06-13,dividend,0.11599999999999999,1.0
000596.SZ,1998-06-25,dividend,0.35,1.0
000596.SZ,1999-06-08,dividend,0.27999999999999997,1.0
000596.SZ,2000-06-13,dividend,0.29,1.0
000596.SZ,2001-04-18,dividend,0.3,1.0
000596.SZ,2002-05-28,dividend,0.2,1.0
000596.SZ,2003-07-03,dividend,0.1,1.0
000596.SZ,2010-05-07,dividend,0.35,1.0
000596.SZ,2011-05-12,dividend,0.35,1.0
000596.SZ,2012-05-02,dividend,0.45,1.0
000596.SZ,2012-05-02,split,1.0,0.5
000596.SZ,2013-06-14,dividend,0.5,1.0
000596.SZ,2014-07-08,dividend,0.35,1.0
000596.SZ,2015-07-13,dividend,0.2,1.0
000596.SZ,2016-06-27,dividend,0.1,1.0
000596.SZ,2017-06-29,dividend,0.6,1.0
000596.SZ,2018-06-07,dividend,1.0,1.0
000596.SZ,2019-06-21,dividend,1.5,1.0
000596.SZ,2020-07-09,dividend,1.5,1.0
000596.SZ,2021-06-09,dividend,1.5,1.0
000596.SZ,2022-06-13,dividend,2.2,1.0
000596.SZ,2023-07-13,dividend,3.0,1.0
000596.SZ,2024-06-20,dividend,4.5,1.0
000596.SZ,2025-01-24,dividend,1.0,1.0
000596.SZ,2025-06-26,dividend,5.0,1.0
000596.SZ,2026-02-10,dividend,1.0,1.0
000598.SZ,1998-07-14,dividend,0.6,1.0
000598.SZ,1999-05-25,split,0.8,0.5555555555555556
000598.SZ,2001-06-08,dividend,0.1,1.0
000598.SZ,2002-07-23,dividend,0.025,1.0
000598.SZ,2002-07-23,split,0.1,0.9090909090909091
000598.SZ,2003-07-11,dividend,0.05,1.0
000598.SZ,2003-07-11,split,0.2,0.8333333333333334
000598.SZ,2005-08-26,split,0.3,0.7692307692307692
000598.SZ,2007-06-26,dividend,0.01,1.0
000598.SZ,2011-08-16,dividend,0.1,1.0
000598.SZ,2011-08-16,split,1.0,0.5
000598.SZ,2012-04-13,dividend,0.1,1.0
000598.SZ,2013-04-22,dividend,0.05,1.0
000598.SZ,2013-04-22,split,1.0,0.5
000598.SZ,2014-04-11,dividend,0.025,1.0
000598.SZ,2015-05-15,dividend,0.025,1.0
000598.SZ,2016-04-15,dividend,0.041499999999999995,1.0
000598.SZ,2017-05-17,dividend,0.058499999999999996,1.0
000598.SZ,2018-06-29,dividend,0.078,1.0
000598.SZ,2019-05-17,dividend,0.066,1.0
000598.SZ,2020-06-16,dividend,0.09,1.0
000598.SZ,2021-07-06,dividend,0.1,1.0
000598.SZ,2022-07-11,dividend,0.10200000000000001,1.0
000598.SZ,2023-06-28,dividend,0.11200000000000002,1.0
000598.SZ,2024-06-26,dividend,0.16999999999999998,1.0
000598.SZ,2025-06-19,dividend,0.187,1.0
000617.SZ,1997-05-27,split,0.3,0.7692307692307692
000617.SZ,2003-10-16,dividend,0.075,1.0
000617.SZ,2004-08-24,dividend,0.1,1.0
000617.SZ,2004-09-27,dividend,0.05,1.0
000617.SZ,2004-09-27,split,0.6,0.625
000617.SZ,2005-07-12,dividend,0.05,1.0
000617.SZ,2005-07-12,split,0.2,0.8333333333333334
000617.SZ,2006-08-21,dividend,0.05,1.0
000617.SZ,2006-08-21,split,0.2,0.8333333333333334
000617.SZ,2007-07-11,dividend,0.02,1.0
000617.SZ,2008-08-26,dividend,0.02,1.0
000617.SZ,2009-07-30,dividend,0.025,1.0
000617.SZ,2009-07-30,split,0.2,0.8333333333333334
000617.SZ,2010-08-24,dividend,0.02,1.0
000617.SZ,2011-08-19,dividend,0.028000000000000004,1.0
000617.SZ,2018-07-03,dividend,0.22799999999999998,1.0
000617.SZ,2019-07-03,dividend,0.24100000000000002,1.0
000617.SZ,2020-07-09,dividend,0.259,1.0
000617.SZ,2020-07-09,split,0.4,0.7142857142857143
000617.SZ,2021-07-06,dividend,0.187,1.0
000617.SZ,2022-07-07,dividend,0.132,1.0
000617.SZ,2023-07-11,dividend,0.11699999999999999,1.0
000617.SZ,2024-07-11,dividend,0.11699999999999999,1.0
000617.SZ,2025-01-08,dividend,0.06,1.0
000617.SZ,2025-07-03,dividend,0.056999999999999995,1.0
000617.SZ,2026-01-07,dividend,0.05500000000000001,1.0
000623.SZ,1997-05-26,split,0.2,0.8333333333333334
000623.SZ,1997-10-30,split,0.5,0.6666666666666666
000623.SZ,1998-05-25,split,0.3,0.7692307692307692
000623.SZ,2001-06-29,dividend,0.2,1.0
000623.SZ,2003-06-27,dividend,0.2,1.0
000623.SZ,2004-04-23,split,0.5,0.6666666666666666
000623.SZ,2005-05-13,dividend,0.1,1.0
000623.SZ,2007-05-17,split,1.0,0.5
000623.SZ,2009-05-20,dividend,0.2,1.0
000623.SZ,2010-07-20,dividend,0.2,1.0
000623.SZ,2011-06-09,dividend,0.03,1.0
000623.SZ,2011-06-09,split,0.2,0.8333333333333334
000623.SZ,2012-06-12,dividend,0.2,1.0
000623.SZ,2012-06-12,split,0.3,0.7692307692307692
000623.SZ,2013-07-09,dividend,0.1,1.0
000623.SZ,2014-06-19,dividend,0.1,1.0
000623.SZ,2015-06-17,dividend,0.2,1.0
000623.SZ,2016-06-16,dividend,0.3,1.0
000623.SZ,2017-06-19,dividend,0.3,1.0
000623.SZ,2017-06-19,split,0.3,0.7692307692307692
000623.SZ,2018-06-22,dividend,0.3,1.0
000623.SZ,2019-06-19,dividend,0.2,1.0
000623.SZ,2020-07-13,dividend,0.2,1.0
000623.SZ,2021-07-09,dividend,0.2,1.0
000623.SZ,2022-06-16,dividend,0.3,1.0
000623.SZ,2023-07-07,dividend,0.3,1.0
000623.SZ,2024-07-09,dividend,0.6,1.0
000623.SZ,2024-11-08,dividend,0.2,1.0
000623.SZ,2025-07-09,dividend,0.3,1.0
000623.SZ,2025-10-22,dividend,0.2,1.0
000625.SZ,1998-06-26,dividend,0.03386,1.0
000625.SZ,1998-06-26,split,0.4,0.7142857142857143
000625.SZ,2001-06-19,dividend,0.038,1.0
000625.SZ,2002-06-24,dividend,0.04,1.0
000625.SZ,2003-06-25,dividend,0.08,1.0
000625.SZ,2004-05-26,dividend,0.25,1.0
000625.SZ,2004-05-26,split,0.2,0.8333333333333334
000625.SZ,2005-06-15,dividend,0.32,1.0
000625.SZ,2006-07-12,dividend,0.06,1.0
000625.SZ,2007-07-02,dividend,0.06,1.0
000625.SZ,2007-07-02,split,0.2,0.8333333333333334
000625.SZ,2008-06-02,split,0.2,0.8333333333333334
000625.SZ,2009-06-17,dividend,0.018,1.0
000625.SZ,2010-06-10,dividend,0.065,1.0
000625.SZ,2011-07-07,dividend,0.08,1.0
000625.SZ,2011-07-07,split,0.8,0.5555555555555556
000625.SZ,2012-07-09,dividend,0.04,1.0
000625.SZ,2013-06-21,dividend,0.05,1.0
000625.SZ,2014-05-28,dividend,0.1,1.0
000625.SZ,2015-06-26,dividend,0.25,1.0
000625.SZ,2016-06-28,dividend,0.64,1.0
